,발생년,발생년월일시분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2761,2018,2018-03-15 15:02,주,목,1,2,0,1,0,경기,평택시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승합차,승합차,967720.0,1889757.0,127.1371792,37.00575239
2762,2018,2018-04-07 15:45,주,토,1,1,0,0,0,경기,평택시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,943515.0,1887886.0,126.8652718,36.98774403
2763,2018,2018-02-10 06:10,주,토,1,1,0,0,0,경기,평택시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,특수차,특수차,950397.0,1892300.0,126.9423115,37.02792007
2764,2018,2018-03-27 15:33,주,화,1,1,0,0,0,경기,평택시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,954878.0,1884268.0,126.9931703,36.95574499
2765,2018,2018-10-08 22:00,야,월,1,2,0,1,0,경기,평택시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,화물차,화물차,승용차,승용차,960189.0,1883385.0,127.0528705,36.94802505
2766,2018,2018-06-26 15:37,주,화,1,3,2,0,0,경기,안성시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승용차,승용차,983089.0,1884716.0,127.3100354,36.96071312
2767,2018,2018-11-20 05:50,야,화,1,1,0,0,0,경기,이천시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로부근,승용차,승용차,자전거,자전거,997430.0,1918306.0,127.4710154,37.26365047
2768,2018,2018-05-02 20:28,야,수,1,9,2,6,0,경기,광주시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,승합차,승합차,974988.0,1928825.0,127.2175608,37.35813463
2769,2018,2018-10-29 05:30,야,월,1,1,0,0,0,경기,여주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1015213.0,1922832.0,127.6716651,37.30432687
2770,2018,2018-12-15 13:17,주,토,1,4,1,2,0,경기,용인시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,승용차,승용차,965854.0,1915038.0,127.115054,37.23357048
2771,2018,2018-10-31 00:03,야,수,1,1,0,0,0,경기,김포시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,930935.0,1960001.0,126.717209,37.63688505
2772,2018,2018-07-26 09:52,주,목,1,2,0,1,0,경기,김포시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,화물차,화물차,932859.0,1956983.0,126.7392913,37.60982744
2773,2018,2018-06-21 07:25,주,목,1,1,0,0,0,경기,김포시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,건설기계,건설기계,보행자,보행자,923021.0,1960065.0,126.6275131,37.63683265
2774,2018,2018-09-14 22:23,야,금,1,1,0,0,0,경기,김포시,차대차,측면충돌,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,920651.0,1957181.0,126.6009674,37.6106393
2775,2018,2018-01-05 23:10,야,금,1,1,0,0,0,경기,화성시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,957436.0,1911121.0,127.0203797,37.197917
2776,2018,2018-07-29 13:30,주,일,1,1,0,0,0,경기,오산시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,화물차,화물차,961634.0,1903704.0,127.068063,37.13124281
2777,2018,2018-08-11 19:55,야,토,1,2,0,1,0,경기,화성시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,승용차,승용차,964782.0,1909183.0,127.1032454,37.18075421
2778,2018,2018-05-01 07:48,주,화,1,2,0,0,1,경기,오산시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,자전거,자전거,화물차,화물차,961694.0,1906185.0,127.0686115,37.15360889
2779,2018,2018-02-24 06:10,주,토,1,3,2,0,0,경기,오산시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승합차,승합차,961356.0,1906365.0,127.0647959,37.15521748
2780,2018,2018-02-20 18:00,야,화,1,1,0,0,0,경기,부천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,승합차,보행자,보행자,936863.0,1944527.0,126.7857257,37.4978467
2781,2018,2018-03-28 23:25,야,수,1,1,0,0,0,경기,부천시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,936697.0,1943570.0,126.7839302,37.48920991
2782,2018,2018-09-19 19:15,야,수,1,1,0,0,0,경기,부천시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,936534.0,1945664.0,126.7819058,37.50807186
2783,2018,2018-01-29 21:55,야,월,1,2,0,1,0,경기,안산시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,920610.0,1915992.0,126.6049333,37.23941277
2784,2018,2018-04-08 19:10,야,일,1,1,0,0,0,경기,안산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,937071.0,1924311.0,126.7898007,37.3156518
2785,2018,2018-06-15 11:02,주,금,1,1,0,0,0,경기,성남시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,966969.0,1935865.0,127.1266961,37.42133981
2786,2018,2018-11-08 04:55,야,목,1,1,0,0,0,경기,성남시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,966261.0,1931241.0,127.1189059,37.3796353
2787,2018,2018-10-10 10:50,주,수,1,2,0,1,0,경기,성남시,차대차,기타,기타,운전자법규위반,안전거리 미확보,단일로,기타단일로,승용차,승용차,승용차,승용차,964683.0,1927973.0,127.1012381,37.3501199
2788,2018,2018-08-27 03:00,야,월,1,1,0,0,0,경기,성남시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,965991.0,1926961.0,127.1160528,37.3410469
2789,2018,2018-06-17 13:40,주,일,1,1,0,0,0,경기,성남시,차대차,기타,기타,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,968345.0,1930670.0,127.1424694,37.374562
2790,2018,2018-06-28 16:56,주,목,1,1,0,0,0,경기,성남시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,966232.0,1930403.0,127.1186166,37.3720808
2791,2018,2018-01-10 17:10,주,수,1,1,0,0,0,경기,성남시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,967103.0,1933709.0,127.1283066,37.40191124
2792,2018,2018-08-09 15:04,주,목,1,2,0,1,0,경기,시흥시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,931474.0,1929670.0,126.7261441,37.363557
2793,2018,2018-07-13 23:52,야,금,1,3,0,0,2,경기,시흥시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,937126.0,1935962.0,126.7894317,37.42066802
2794,2018,2018-10-15 17:50,주,월,1,2,0,1,0,경기,시흥시,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,승용차,승용차,승용차,승용차,936723.0,1934329.0,126.7850174,37.40592217
2795,2018,2018-07-31 21:15,야,화,1,1,0,0,0,경기,시흥시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,936397.0,1937755.0,126.781039,37.43677864
2796,2018,2018-07-08 20:47,야,일,1,1,0,0,0,경기,안산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,947979.0,1923627.0,126.9129468,37.31016136
2797,2018,2018-08-05 04:53,야,일,1,1,0,0,0,경기,안산시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,944180.0,1921451.0,126.8702412,37.29032772
2798,2018,2018-02-27 20:15,야,화,1,1,0,0,0,경기,안산시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,승용차,승용차,보행자,보행자,943514.0,1926608.0,126.8623353,37.33676957
2799,2018,2018-01-29 18:45,야,월,1,1,0,0,0,경기,안산시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,기타,기타,943399.0,1921826.0,126.8614019,37.29366054
2800,2018,2018-02-28 19:20,야,수,1,1,0,0,0,경기,수원시,차대사람,보도통행중,보도통행중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,승합차,승합차,보행자,보행자,957249.0,1919188.0,127.0178097,37.2706224
2801,2018,2018-12-27 14:00,주,목,1,1,0,0,0,경기,여주시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1001759.0,1930441.0,127.5198668,37.37303657
2802,2018,2018-04-14 20:59,야,토,1,1,0,0,0,경기,성남시,차대차,측면충돌,측면충돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,승용차,승용차,승용차,승용차,964879.0,1928789.0,127.1034124,37.3574825
2803,2018,2018-08-09 05:45,야,목,1,2,0,1,0,경기,화성시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,특수차,특수차,946364.0,1919395.0,126.8950281,37.2719245
2804,2018,2018-10-15 01:30,야,월,1,1,0,0,0,경기,화성시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,947492.0,1919612.0,126.9077351,37.27394476
2805,2018,2018-01-12 16:14,주,금,1,1,0,0,0,경기,화성시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,없음,없음,939297.0,1912924.0,126.8158502,37.21316453
2806,2018,2018-10-06 06:40,주,토,1,1,0,0,0,경기,화성시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,952792.0,1911267.0,126.9680428,37.1990096
2807,2018,2018-07-09 00:08,야,월,1,1,0,0,0,경기,화성시,차대차,기타,기타,운전자법규위반,과속,기타,기타,승용차,승용차,특수차,특수차,946720.0,1902400.0,126.9002563,37.11875821
2808,2018,2018-02-09 00:04,야,금,1,1,0,0,0,경기,화성시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,951814.0,1913309.0,126.9568909,37.21736559
2809,2018,2018-04-02 00:05,야,월,2,2,0,0,0,경기,화성시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,특수차,특수차,948962.0,1897613.0,126.9258178,37.07573399
2810,2018,2018-05-26 06:30,주,토,1,1,0,0,0,경기,하남시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,자전거,자전거,화물차,화물차,973829.0,1950315.0,127.2037102,37.55180524
2811,2018,2018-05-04 13:35,주,금,1,4,1,2,0,경기,하남시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,974404.0,1948857.0,127.2102708,37.53867974
2812,2018,2018-05-18 12:59,주,금,1,1,0,0,0,경기,안양시,차량단독,전도,전도,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,이륜차,이륜차,없음,없음,947937.0,1935626.0,126.911629,37.41831078
2813,2018,2018-07-16 13:08,주,월,1,1,0,0,0,강원,춘천시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,이륜차,승용차,승용차,1019539.0,1985277.0,127.7221462,37.86709201
2814,2018,2018-08-16 06:25,주,목,1,1,0,0,0,강원,춘천시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,승합차,자전거,자전거,1020774.2,1983436.8,127.7361366,37.85047888
2815,2018,2018-08-04 10:20,주,토,1,1,0,0,0,강원,춘천시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,없음,없음,1023529.7,1974116.5,127.7671548,37.76640715
2816,2018,2018-04-24 18:05,야,화,1,4,3,0,0,강원,춘천시,차대차,측면충돌,측면충돌,운전자법규위반,차로위반(진로변경 위반),단일로,교량위,화물차,화물차,승용차,승용차,1023313.6,1985972.0,127.7650831,37.87326726
2817,2018,2018-03-17 19:50,야,토,1,1,0,0,0,강원,강릉시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1123324.4,1973563.5,128.8999387,37.75341037
2818,2018,2018-05-31 23:38,야,목,1,3,2,0,0,강원,강릉시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승용차,승용차,1125642.5,1975871.2,128.926645,37.77388834
2819,2018,2018-12-01 18:19,야,토,1,2,0,1,0,강원,원주시,차대차,추돌,추돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,승용차,승용차,건설기계,건설기계,1027848.0,1920495.0,127.8141506,37.28296883
2820,2018,2018-10-07 19:10,야,일,1,1,0,0,0,강원,원주시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1027959.0,1922873.0,127.8154923,37.30440043
2821,2018,2018-04-29 20:10,야,일,1,1,0,0,0,강원,원주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,보행자,보행자,1052155.0,1916183.0,128.0880431,37.24305712
2822,2018,2018-10-13 14:40,주,토,1,2,1,0,0,강원,양양군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1099132.0,2013252.0,128.6308355,38.11399529
2823,2018,2018-09-28 11:00,주,금,1,1,0,0,0,강원,삼척시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,1145876.0,1938353.0,129.1488309,37.4328537
2824,2018,2018-07-30 08:55,주,월,1,2,1,0,0,강원,영월군,차대차,정면충돌,정면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,화물차,화물차,승용차,승용차,1080481.0,1909295.0,128.4066431,37.17895925
2825,2018,2018-08-31 20:00,야,금,1,1,0,0,0,강원,영월군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,지하차도(도로)내,화물차,화물차,보행자,보행자,1082104.0,1918931.0,128.4259857,37.26566637
