,발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
827,2022,2022-05-14 11:00,주,토,1,0,0,0,0,충북,충주시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1050537,1895874,128.06842921,37.060086
828,2022,2022-05-14 12:00,주,토,1,0,0,0,0,충남,서산시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,901249,1856868,126.39442045,36.70469037
829,2022,2022-05-14 16:00,주,토,2,5,1,4,0,경기,안성시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,터널안,화물차,승용차,986666,1886875,127.3501783,36.98023279
830,2022,2022-05-14 16:00,주,토,1,0,0,0,0,충남,예산군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,937310,1857944,126.79802243,36.71745436
831,2022,2022-05-14 18:00,야,토,1,4,0,4,0,강원,양구군,차대차,추돌,추돌,중앙선 침범,기타,기타,화물차,화물차,1044393,2011763,128.00635115,38.10492676
832,2022,2022-05-14 21:00,야,토,1,0,0,0,0,경기,화성시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로부근,이륜차,승용차,962320,1912089,127.07536332,37.20685245
833,2022,2022-05-15 02:00,야,일,1,0,0,0,0,경기,평택시,차대차,추돌,추돌,안전운전 의무 불이행,기타,기타,승용차,특수차,964524,1891672,127.1011673,37.02289932
834,2022,2022-05-15 03:00,야,일,1,1,1,0,0,부산,사하구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1132650,1677707,128.95513867,35.08576072
835,2022,2022-05-15 03:00,야,일,1,0,0,0,0,경기,화성시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,특수차,보행자,947689,1904097,126.91104472,37.13410923
836,2022,2022-05-15 03:00,야,일,1,0,0,0,0,제주,서귀포시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,912592,1473453,126.56168664,33.24885499
837,2022,2022-05-15 05:00,야,일,1,1,1,0,0,서울,종로구,차량단독,공작물충돌,공작물충돌,신호위반,교차로,교차로내,이륜차,없음,952463,1956087,126.96145235,37.60297442
838,2022,2022-05-15 06:00,주,일,1,0,0,0,0,경북,경주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1138712,1768298,129.03709438,35.9014851
839,2022,2022-05-15 10:00,주,일,1,0,0,0,0,충남,예산군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,고가도로위,이륜차,없음,940202,1856541,126.83051357,36.70499393
840,2022,2022-05-15 15:00,주,일,1,2,1,1,0,서울,강서구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,943960,1950448,126.86555808,37.55167127
841,2022,2022-05-15 17:00,주,일,1,0,0,0,0,경기,평택시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,964781,1887523,127.10425042,36.98550905
842,2022,2022-05-15 17:00,주,일,1,0,0,0,0,충북,청주시,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,자전거,승용차,999014,1847412,127.48897235,36.62457852
843,2022,2022-05-15 19:00,야,일,1,0,0,0,0,광주,광산구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,929040,1680250,126.72128812,35.11492231
844,2022,2022-05-16 01:00,야,월,1,0,0,0,0,전북,군산시,차량단독,공작물충돌,공작물충돌,중앙선 침범,단일로,지하차도(도로)내,승용차,없음,936285,1773506,126.79345413,35.95619939
845,2022,2022-05-16 02:00,야,월,1,1,1,0,0,제주,제주시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승용차,이륜차,906155,1499564,126.48987753,33.4837951
846,2022,2022-05-16 03:00,야,월,1,0,0,0,0,경북,포항시,차대사람,기타,기타,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,보행자,1167872,1781578,129.36289122,36.01658478
847,2022,2022-05-16 04:00,야,월,2,0,0,0,0,서울,구로구,차량단독,기타,기타,기타,단일로,교량위,승용차,없음,945017,1943261,126.87806187,37.48695778
848,2022,2022-05-16 09:00,주,월,1,0,0,0,0,경북,상주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1045578,1818941,128.00806649,36.36682715
849,2022,2022-05-16 10:00,주,월,1,0,0,0,0,경기,수원시,차대차,측면충돌,측면충돌,중앙선 침범,교차로,교차로부근,자전거,승용차,956402,1922119,127.00808478,37.29700215
850,2022,2022-05-16 14:00,주,월,1,0,0,0,0,경기,여주시,차대사람,길가장자리구역통행중,길가장자리구역통행중,중앙선 침범,단일로,기타단일로,승용차,보행자,1018922,1926808,127.71361899,37.34009793
851,2022,2022-05-16 18:00,야,월,1,3,0,3,0,광주,광산구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,938649,1692524,126.82581695,35.22622311
852,2022,2022-05-16 20:00,야,월,1,1,0,1,0,충남,서천군,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로내,화물차,보행자,927165,1787718,126.69102093,36.08368283
853,2022,2022-05-16 23:00,야,월,1,0,0,0,0,부산,부산진구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,건설기계,이륜차,1142661,1686818,129.06649386,35.16651882
854,2022,2022-05-16 23:00,야,월,2,0,0,0,0,경북,김천시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,기타단일로,특수차,승용차,1045579,1800785,128.00701775,36.20314786
855,2022,2022-05-16 23:00,야,월,1,0,0,0,0,인천,연수구,차량단독,전도,전도,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,924136,1930723,126.64317709,37.37247638
856,2022,2022-05-17 00:00,야,화,1,0,0,0,0,충북,제천시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,1061716,1903715,128.19480557,37.13009269
857,2022,2022-05-17 01:00,야,화,1,1,1,0,0,경기,고양시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,943356,1966635,126.85746586,37.69752629
858,2022,2022-05-17 06:00,주,화,1,0,0,0,0,경남,김해시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1132039,1695694,128.9513165,35.24798113
859,2022,2022-05-17 07:00,주,화,1,0,0,0,0,전남,순천시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,993271,1655602,127.42635271,34.8951396
860,2022,2022-05-17 08:00,주,화,1,1,0,1,0,제주,서귀포시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승합차,893428,1482864,126.35488792,33.33200274
861,2022,2022-05-17 09:00,주,화,1,0,0,0,0,충북,음성군,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,1012013,1902219,127.63522405,37.11856646
862,2022,2022-05-17 17:00,주,화,1,0,0,0,0,광주,광산구,차대차,정면충돌,정면충돌,기타,단일로,기타단일로,승용차,자전거,929102,1684903,126.7215692,35.15688001
863,2022,2022-05-17 21:00,야,화,1,0,0,0,0,경북,경주시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,1144660,1764788,129.1023451,35.86898934
864,2022,2022-05-19 04:00,야,목,1,0,0,0,0,인천,서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,927292,1950105,126.67690556,37.54741527
865,2022,2022-05-19 08:00,주,목,1,0,0,0,0,충북,음성군,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,승용차,승용차,997876,1887031,127.47613412,36.98173118
866,2022,2022-05-19 10:00,주,목,1,1,0,1,0,경북,경산시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,1118709,1766408,128.81521229,35.88708162
867,2022,2022-05-19 17:00,주,목,1,0,0,0,0,경북,포항시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,1166181,1779344,129.3436659,35.99674361
868,2022,2022-05-20 03:00,야,금,1,0,0,0,0,인천,중구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,915801,1943960,126.54754074,37.49105578
869,2022,2022-05-20 15:00,주,금,1,8,2,4,2,경남,남해군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,1041416,1641870,127.95260396,34.77048973
870,2022,2022-05-20 18:00,야,금,1,0,0,0,0,경북,고령군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,기타,기타,자전거,없음,1074597,1741261,128.32419821,35.6647303
871,2022,2022-05-20 21:00,야,금,1,0,0,0,0,경북,영주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1088475,1875439,128.49270706,36.87309091
872,2022,2022-05-21 10:00,주,토,1,0,0,0,0,경기,용인시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,965571,1922880,127.11150065,37.30424638
873,2022,2022-05-21 12:00,주,토,1,0,0,0,0,경북,영덕군,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로내,농기계,없음,1164423,1844980,129.3379962,36.58848023
874,2022,2022-05-21 17:00,주,토,1,0,0,0,0,경북,포항시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,이륜차,1171262,1778690,129.39986735,35.98997097
875,2022,2022-05-21 22:00,야,토,1,0,0,0,0,대구,달서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1096585,1761878,128.56958772,35.84867954
876,2022,2022-05-22 06:00,주,일,1,0,0,0,0,강원,원주시,차대차,기타,기타,중앙선 침범,단일로,기타단일로,이륜차,건설기계,1039885,1929813,127.95043663,37.36651983
877,2022,2022-05-22 08:00,주,일,1,0,0,0,0,경기,평택시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,950032,1888827,126.93843832,36.99659517
878,2022,2022-05-22 13:00,주,일,1,1,1,0,0,충남,천안시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,이륜차,975683,1878885,127.22703064,36.90798777
879,2022,2022-05-22 18:00,야,일,1,0,0,0,0,경북,구미시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,없음,1074742,1792564,128.33061795,36.12722388
880,2022,2022-05-22 21:00,야,일,1,0,0,0,0,경기,파주시,차대사람,횡단중,횡단중,기타,단일로,기타단일로,승용차,보행자,937633,1973362,126.79197507,37.75778265
881,2022,2022-05-22 23:00,야,일,1,3,1,2,0,경북,경주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,승용차,1152667,1757426,129.18959424,35.80142559
882,2022,2022-05-23 01:00,야,월,1,0,0,0,0,경기,남양주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,터널안,승용차,보행자,979539,1956552,127.26818008,37.60816677
883,2022,2022-05-23 03:00,야,월,1,0,0,0,0,충남,아산시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,961013,1877800,127.06241264,36.89771476
884,2022,2022-05-23 09:00,주,월,1,0,0,0,0,충북,충주시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1045731,1871566,128.01290318,36.84121695
885,2022,2022-05-23 10:00,주,월,1,1,0,1,0,대구,달성군,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,승용차,이륜차,1089694,1757007,128.49274002,35.80542322
886,2022,2022-05-23 12:00,주,월,1,2,1,1,0,경북,안동시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1114751,1867790,128.78631409,36.80132717
887,2022,2022-05-23 13:00,주,월,1,0,0,0,0,강원,양구군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,1042379,2012202,127.9834061,38.10897996
888,2022,2022-05-23 14:00,주,월,1,0,0,0,0,서울,중랑구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,건설기계,자전거,962297,1954752,127.07292751,37.5913975
889,2022,2022-05-23 14:00,주,월,1,0,0,0,0,강원,영월군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1083300,1911481,128.43864001,37.19841428
890,2022,2022-05-23 16:00,주,월,1,0,0,0,0,전북,고창군,차대차,측면충돌,측면충돌,기타,교차로,교차로내,원동기장치자전거,화물차,918990,1706778,126.60839752,35.35334018
891,2022,2022-05-23 19:00,야,월,1,0,0,0,0,경남,하동군,차량단독,전도,전도,안전운전 의무 불이행,교차로,교차로부근,농기계,없음,1019411,1685322,127.71314273,35.16297149
892,2022,2022-05-24 05:00,야,화,1,2,1,1,0,경남,하동군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,농기계,1032786,1669352,127.85937273,35.01862055
893,2022,2022-05-24 10:00,주,화,1,0,0,0,0,강원,강릉시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,1122060,1972060,128.88533689,37.74003246
894,2022,2022-05-24 12:00,주,화,1,0,0,0,0,경북,성주군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1077884,1760057,128.36233765,35.83392784
895,2022,2022-05-24 12:00,주,화,1,0,0,0,0,경북,포항시,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,개인형이동장치(PM),승용차,1171319,1778487,129.40045547,35.98813173
896,2022,2022-05-24 14:00,주,화,1,0,0,0,0,서울,금천구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,건설기계,기타,946768,1941067,126.89802587,37.46728542
897,2022,2022-05-24 19:00,야,화,1,0,0,0,0,경기,오산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,961255,1905746,127.06369051,37.14963368
898,2022,2022-05-24 19:00,야,화,1,1,1,0,0,경북,구미시,차대차,추돌,추돌,기타,단일로,기타단일로,화물차,농기계,1064108,1806832,128.21361594,36.25661038
899,2022,2022-05-24 21:00,야,화,1,0,0,0,0,강원,속초시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1095895,2022114,128.5951098,38.19420048
900,2022,2022-05-24 22:00,야,화,1,0,0,0,0,대구,달성군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승합차,1088968,1764336,128.48552257,35.87155914
901,2022,2022-05-24 22:00,야,화,1,0,0,0,0,경기,파주시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,930328,1975743,126.70882292,37.7787138
902,2022,2022-05-24 23:00,야,화,1,1,1,0,0,경북,상주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,1057865,1839991,128.14659861,36.5559251
903,2022,2022-05-24 23:00,야,화,1,1,0,1,0,제주,제주시,차대사람,차도통행중,차도통행중,기타,단일로,기타단일로,승용차,보행자,898620,1493069,126.40951862,33.42453514
904,2022,2022-05-25 01:00,야,수,1,0,0,0,0,광주,동구,차대사람,횡단중,횡단중,기타,교차로,교차로내,승용차,보행자,946338,1683841,126.91087207,35.14837232
905,2022,2022-05-25 08:00,주,수,1,1,0,1,0,충남,천안시,차대차,기타,기타,신호위반,단일로,기타단일로,화물차,이륜차,967488,1869836,127.13542731,36.82616905
906,2022,2022-05-25 11:00,주,수,1,1,1,0,0,광주,동구,차대사람,보도통행중,보도통행중,기타,단일로,기타단일로,화물차,보행자,947160,1685460,126.91979234,35.16301397
907,2022,2022-05-25 11:00,주,수,1,0,0,0,0,광주,북구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,947358,1687124,126.92186018,35.1780282
