SIGNGU,TYPE,AREA_ID,GOMTR_TYPE,PXL_CRDNT,PLAC_CNT
수원시,Feature,다사53bb21aa,Polygon,"[[[126.97823308750974, 37.286787776615945], [126.97821752744666, 37.289041180627855], [126.98103786730952, 37.289053579950654], [126.98105334327653, 37.28680017493335], [126.97823308750974, 37.286787776615945]]]",1
수원시,Feature,다사53bb21ab,Polygon,"[[[126.97821752744666, 37.289041180627855], [126.97820196565179, 37.29129458377422], [126.98102238962007, 37.29130698410248], [126.98103786730952, 37.289053579950654], [126.97821752744666, 37.289041180627855]]]",3
수원시,Feature,다사53bb21ba,Polygon,"[[[126.97820196565179, 37.29129458377422], [126.97818640212492, 37.29354798605498], [126.98100691020798, 37.29356038738878], [126.98102238962007, 37.29130698410248], [126.97820196565179, 37.29129458377422]]]",1
수원시,Feature,다사53bb21bb,Polygon,"[[[126.97818640212492, 37.29354798605498], [126.97817083686584, 37.29580138747016], [126.98099142907304, 37.295813789809536], [126.98100691020798, 37.29356038738878], [126.97818640212492, 37.29354798605498]]]",2
수원시,Feature,다사53bb22aa,Polygon,"[[[126.97817083686584, 37.29580138747016], [126.97815526987436, 37.29805478801972], [126.9809759462151, 37.29806719136473], [126.98099142907304, 37.295813789809536], [126.97817083686584, 37.29580138747016]]]",1
수원시,Feature,다사53bb22ab,Polygon,"[[[126.97815526987436, 37.29805478801972], [126.97813970115028, 37.30030818770364], [126.9809604616339, 37.300320592054355], [126.9809759462151, 37.29806719136473], [126.97815526987436, 37.29805478801972]]]",9
수원시,Feature,다사53bb22ba,Polygon,"[[[126.97813970115028, 37.30030818770364], [126.97812413069342, 37.302561586521925], [126.98094497532924, 37.302573991878376], [126.9809604616339, 37.300320592054355], [126.97813970115028, 37.30030818770364]]]",4
수원시,Feature,다사53bb22bb,Polygon,"[[[126.97812413069342, 37.302561586521925], [126.97810855850351, 37.30481498447451], [126.98092948730095, 37.30482739083679], [126.98094497532924, 37.302573991878376], [126.97812413069342, 37.302561586521925]]]",0
수원시,Feature,다사53bb23aa,Polygon,"[[[126.97810855850351, 37.30481498447451], [126.9780929845804, 37.307068381561415], [126.9809139975488, 37.30708078892957], [126.98092948730095, 37.30482739083679], [126.97810855850351, 37.30481498447451]]]",0
수원시,Feature,다사53bb23ab,Polygon,"[[[126.9780929845804, 37.307068381561415], [126.97807740892388, 37.3093217777826], [126.9808985060726, 37.30933418615669], [126.9809139975488, 37.30708078892957], [126.9780929845804, 37.307068381561415]]]",0
수원시,Feature,다사53bb23ba,Polygon,"[[[126.97807740892388, 37.3093217777826], [126.97806183153374, 37.31157517313805], [126.98088301287218, 37.31158758251815], [126.9808985060726, 37.30933418615669], [126.97807740892388, 37.3093217777826]]]",1
수원시,Feature,다사53bb23bb,Polygon,"[[[126.97806183153374, 37.31157517313805], [126.97804625240978, 37.31382856762776], [126.98086751794729, 37.31384097801391], [126.98088301287218, 37.31158758251815], [126.97806183153374, 37.31157517313805]]]",1
수원시,Feature,다사53bb24aa,Polygon,"[[[126.97804625240978, 37.31382856762776], [126.97803067155179, 37.316081961251705], [126.98085202129776, 37.31609437264395], [126.98086751794729, 37.31384097801391], [126.97804625240978, 37.31382856762776]]]",0
수원시,Feature,다사53bb24ab,Polygon,"[[[126.97803067155179, 37.316081961251705], [126.97801508895958, 37.31833535400985], [126.98083652292335, 37.31834776640827], [126.98085202129776, 37.31609437264395], [126.97803067155179, 37.316081961251705]]]",0
수원시,Feature,다사53bb24ba,Polygon,"[[[126.97801508895958, 37.31833535400985], [126.97799950463295, 37.320588745902185], [126.98082102282389, 37.32060115930685], [126.98083652292335, 37.31834776640827], [126.97801508895958, 37.31833535400985]]]",1
수원시,Feature,다사53bb24bb,Polygon,"[[[126.97799950463295, 37.320588745902185], [126.97798391857168, 37.322842136928706], [126.98080552099917, 37.322854551339645], [126.98082102282389, 37.32060115930685], [126.97799950463295, 37.320588745902185]]]",0
수원시,Feature,다사53bb25aa,Polygon,"[[[126.97798391857168, 37.322842136928706], [126.97796833077557, 37.325095527089374], [126.98079001744901, 37.32510794250667], [126.98080552099917, 37.322854551339645], [126.97798391857168, 37.322842136928706]]]",0
수원시,Feature,다사53bb25ab,Polygon,"[[[126.97796833077557, 37.325095527089374], [126.97795274124441, 37.327348916384175], [126.98077451217318, 37.32736133280788], [126.98079001744901, 37.32510794250667], [126.97796833077557, 37.325095527089374]]]",0
수원시,Feature,다사53bb25ba,Polygon,"[[[126.97795274124441, 37.327348916384175], [126.97793714997802, 37.3296023048131], [126.98075900517149, 37.32961472224327], [126.98077451217318, 37.32736133280788], [126.97795274124441, 37.327348916384175]]]",0
수원시,Feature,다사54aa14bb,Polygon,"[[[126.98143968324862, 37.23046476826799], [126.98142425027716, 37.232718194916664], [126.98424249226062, 37.23273050206097], [126.98425784136944, 37.23047707441381], [126.98143968324862, 37.23046476826799]]]",1
수원시,Feature,다사54aa15aa,Polygon,"[[[126.98142425027716, 37.232718194916664], [126.98140881558827, 37.23497162070031], [126.98422714144371, 37.23498392884317], [126.98424249226062, 37.23273050206097], [126.98142425027716, 37.232718194916664]]]",2
수원시,Feature,다사54aa15ab,Polygon,"[[[126.98140881558827, 37.23497162070031], [126.98139337918178, 37.237225045618914], [126.98421178891854, 37.237237354760374], [126.98422714144371, 37.23498392884317], [126.98140881558827, 37.23497162070031]]]",2
수원시,Feature,다사54aa15ba,Polygon,"[[[126.98139337918178, 37.237225045618914], [126.98137794105747, 37.239478469672456], [126.98419643468488, 37.239490779812584], [126.98421178891854, 37.237237354760374], [126.98139337918178, 37.237225045618914]]]",0
수원시,Feature,다사54aa15bb,Polygon,"[[[126.98137794105747, 37.239478469672456], [126.98136250121514, 37.24173189286091], [126.98418107874252, 37.24174420399976], [126.98419643468488, 37.239490779812584], [126.98137794105747, 37.239478469672456]]]",1
수원시,Feature,다사54aa16aa,Polygon,"[[[126.98136250121514, 37.24173189286091], [126.98134705965461, 37.24398531518426], [126.9841657210913, 37.243997627321896], [126.98418107874252, 37.24174420399976], [126.98136250121514, 37.24173189286091]]]",0
수원시,Feature,다사54aa16ab,Polygon,"[[[126.98134705965461, 37.24398531518426], [126.98133161637566, 37.246238736642496], [126.98415036173101, 37.24625104977897], [126.9841657210913, 37.243997627321896], [126.98134705965461, 37.24398531518426]]]",0
수원시,Feature,다사54aa16ba,Polygon,"[[[126.98133161637566, 37.246238736642496], [126.98131617137811, 37.24849215723558], [126.98413500066145, 37.248504471370964], [126.98415036173101, 37.24625104977897], [126.98133161637566, 37.246238736642496]]]",5
수원시,Feature,다사54aa16bb,Polygon,"[[[126.98131617137811, 37.24849215723558], [126.98130072466172, 37.25074557696352], [126.9841196378824, 37.25075789209786], [126.98413500066145, 37.248504471370964], [126.98131617137811, 37.24849215723558]]]",4
수원시,Feature,다사54aa17aa,Polygon,"[[[126.98130072466172, 37.25074557696352], [126.98128527622632, 37.25299899582628], [126.98410427339367, 37.25301131195963], [126.9841196378824, 37.25075789209786], [126.98130072466172, 37.25074557696352]]]",2
수원시,Feature,다사54aa17ab,Polygon,"[[[126.98128527622632, 37.25299899582628], [126.9812698260717, 37.25525241382384], [126.98408890719506, 37.25526473095627], [126.98410427339367, 37.25301131195963], [126.98128527622632, 37.25299899582628]]]",2
수원시,Feature,다사54aa17ba,Polygon,"[[[126.9812698260717, 37.25525241382384], [126.98125437419763, 37.257505830956184], [126.98407353928637, 37.25751814908776], [126.98408890719506, 37.25526473095627], [126.9812698260717, 37.25525241382384]]]",2
수원시,Feature,다사54aa17bb,Polygon,"[[[126.98125437419763, 37.257505830956184], [126.981238920604, 37.25975924722329], [126.9840581696674, 37.25977156635405], [126.98407353928637, 37.25751814908776], [126.98125437419763, 37.257505830956184]]]",1
수원시,Feature,다사54aa18aa,Polygon,"[[[126.981238920604, 37.25975924722329], [126.98122346529051, 37.26201266262515], [126.98404279833797, 37.262024982755165], [126.9840581696674, 37.25977156635405], [126.981238920604, 37.25975924722329]]]",0
수원시,Feature,다사54aa18ab,Polygon,"[[[126.98122346529051, 37.26201266262515], [126.98120800825701, 37.264266077161736], [126.98402742529785, 37.26427839829105], [126.98404279833797, 37.262024982755165], [126.98122346529051, 37.26201266262515]]]",1
수원시,Feature,다사54aa18ba,Polygon,"[[[126.98120800825701, 37.264266077161736], [126.98119254950328, 37.26651949083303], [126.98401205054688, 37.26653181296171], [126.98402742529785, 37.26427839829105], [126.98120800825701, 37.264266077161736]]]",2
수원시,Feature,다사54aa18bb,Polygon,"[[[126.98119254950328, 37.26651949083303], [126.98117708902913, 37.268772903639], [126.9839966740848, 37.268785226767115], [126.98401205054688, 37.26653181296171], [126.98119254950328, 37.26651949083303]]]",1
수원시,Feature,다사54aa19aa,Polygon,"[[[126.98117708902913, 37.268772903639], [126.98116162683435, 37.27102631557965], [126.98398129591146, 37.271038639707236], [126.9839966740848, 37.268785226767115], [126.98117708902913, 37.268772903639]]]",7
수원시,Feature,다사54aa19ab,Polygon,"[[[126.98116162683435, 37.27102631557965], [126.98114616291873, 37.27327972665495], [126.98396591602666, 37.27329205178209], [126.98398129591146, 37.271038639707236], [126.98116162683435, 37.27102631557965]]]",2
수원시,Feature,다사54aa19ba,Polygon,"[[[126.98114616291873, 37.27327972665495], [126.98113069728211, 37.27553313686489], [126.98395053443016, 37.275545462991616], [126.98396591602666, 37.27329205178209], [126.98114616291873, 37.27327972665495]]]",0
수원시,Feature,다사54aa19bb,Polygon,"[[[126.98113069728211, 37.27553313686489], [126.98111522992426, 37.27778654620942], [126.9839351511218, 37.27779887333583], [126.98395053443016, 37.275545462991616], [126.98113069728211, 37.27553313686489]]]",0
수원시,Feature,다사54aa20aa,Polygon,"[[[126.98111522992426, 37.27778654620942], [126.98109976084497, 37.28003995468855], [126.98391976610134, 37.28005228281469], [126.9839351511218, 37.27779887333583], [126.98111522992426, 37.27778654620942]]]",0
수원시,Feature,다사54aa20ab,Polygon,"[[[126.98109976084497, 37.28003995468855], [126.98108429004407, 37.28229336230227], [126.98390437936862, 37.282305691428185], [126.98391976610134, 37.28005228281469], [126.98109976084497, 37.28003995468855]]]",0
수원시,Feature,다사54aa20ba,Polygon,"[[[126.98108429004407, 37.28229336230227], [126.98106881752132, 37.284546769050536], [126.98388899092343, 37.28455909917628], [126.98390437936862, 37.282305691428185], [126.98108429004407, 37.28229336230227]]]",1
수원시,Feature,다사54aa20bb,Polygon,"[[[126.98106881752132, 37.284546769050536], [126.98105334327653, 37.28680017493335], [126.98387360076558, 37.28681250605898], [126.98388899092343, 37.28455909917628], [126.98106881752132, 37.284546769050536]]]",3
수원시,Feature,다사54aa21aa,Polygon,"[[[126.98105334327653, 37.28680017493335], [126.98103786730952, 37.289053579950654], [126.98385820889482, 37.28906591207625], [126.98387360076558, 37.28681250605898], [126.98105334327653, 37.28680017493335]]]",3
수원시,Feature,다사54aa21ab,Polygon,"[[[126.98103786730952, 37.289053579950654], [126.98102238962007, 37.29130698410248], [126.98384281531098, 37.29131931722809], [126.98385820889482, 37.28906591207625], [126.98103786730952, 37.289053579950654]]]",3
수원시,Feature,다사54aa21ba,Polygon,"[[[126.98102238962007, 37.29130698410248], [126.98100691020798, 37.29356038738878], [126.98382742001388, 37.29357272151446], [126.98384281531098, 37.29131931722809], [126.98102238962007, 37.29130698410248]]]",1
수원시,Feature,다사54aa21bb,Polygon,"[[[126.98100691020798, 37.29356038738878], [126.98099142907304, 37.295813789809536], [126.98381202300332, 37.295826124935346], [126.98382742001388, 37.29357272151446], [126.98100691020798, 37.29356038738878]]]",0
수원시,Feature,다사54aa22aa,Polygon,"[[[126.98099142907304, 37.295813789809536], [126.9809759462151, 37.29806719136473], [126.98379662427905, 37.298079527490735], [126.98381202300332, 37.295826124935346], [126.98099142907304, 37.295813789809536]]]",7
수원시,Feature,다사54aa22ab,Polygon,"[[[126.9809759462151, 37.29806719136473], [126.9809604616339, 37.300320592054355], [126.98378122384092, 37.3003329291806], [126.98379662427905, 37.298079527490735], [126.9809759462151, 37.29806719136473]]]",4
수원시,Feature,다사54aa22ba,Polygon,"[[[126.9809604616339, 37.300320592054355], [126.98094497532924, 37.302573991878376], [126.9837658216887, 37.30258633000495], [126.98378122384092, 37.3003329291806], [126.9809604616339, 37.300320592054355]]]",4
수원시,Feature,다사54aa22bb,Polygon,"[[[126.98094497532924, 37.302573991878376], [126.98092948730095, 37.30482739083679], [126.98375041782222, 37.304839729963724], [126.9837658216887, 37.30258633000495], [126.98094497532924, 37.302573991878376]]]",3
수원시,Feature,다사54aa23aa,Polygon,"[[[126.98092948730095, 37.30482739083679], [126.9809139975488, 37.30708078892957], [126.98373501224124, 37.30709312905693], [126.98375041782222, 37.304839729963724], [126.98092948730095, 37.30482739083679]]]",1
수원시,Feature,다사54aa23ab,Polygon,"[[[126.9809139975488, 37.30708078892957], [126.9808985060726, 37.30933418615669], [126.98371960494559, 37.30934652728453], [126.98373501224124, 37.30709312905693], [126.9809139975488, 37.30708078892957]]]",1
수원시,Feature,다사54aa23ba,Polygon,"[[[126.9808985060726, 37.30933418615669], [126.98088301287218, 37.31158758251815], [126.98370419593505, 37.31159992464652], [126.98371960494559, 37.30934652728453], [126.9808985060726, 37.30933418615669]]]",2
수원시,Feature,다사54aa23bb,Polygon,"[[[126.98088301287218, 37.31158758251815], [126.98086751794729, 37.31384097801391], [126.98368878520945, 37.3138533211429], [126.98370419593505, 37.31159992464652], [126.98088301287218, 37.31158758251815]]]",2
수원시,Feature,다사54aa24aa,Polygon,"[[[126.98086751794729, 37.31384097801391], [126.98085202129776, 37.31609437264395], [126.98367337276855, 37.316106716773604], [126.98368878520945, 37.3138533211429], [126.98086751794729, 37.31384097801391]]]",1
수원시,Feature,다사54aa24ab,Polygon,"[[[126.98085202129776, 37.31609437264395], [126.98083652292335, 37.31834776640827], [126.98365795861218, 37.31836011153864], [126.98367337276855, 37.316106716773604], [126.98085202129776, 37.31609437264395]]]",5
수원시,Feature,다사54aa24ba,Polygon,"[[[126.98083652292335, 37.31834776640827], [126.98082102282389, 37.32060115930685], [126.98364254274011, 37.320613505438], [126.98365795861218, 37.31836011153864], [126.98083652292335, 37.31834776640827]]]",0
수원시,Feature,다사54aa24bb,Polygon,"[[[126.98082102282389, 37.32060115930685], [126.98080552099917, 37.322854551339645], [126.98362712515215, 37.32286689847162], [126.98364254274011, 37.320613505438], [126.98082102282389, 37.32060115930685]]]",0
수원시,Feature,다사54aa25aa,Polygon,"[[[126.98080552099917, 37.322854551339645], [126.98079001744901, 37.32510794250667], [126.98361170584813, 37.325120290639546], [126.98362712515215, 37.32286689847162], [126.98080552099917, 37.322854551339645]]]",0
수원시,Feature,다사54aa25ab,Polygon,"[[[126.98079001744901, 37.32510794250667], [126.98077451217318, 37.32736133280788], [126.98359628482781, 37.327373681941715], [126.98361170584813, 37.325120290639546], [126.98079001744901, 37.32510794250667]]]",0
